URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/1a30b1d7/boezemsingel,Apartment Boezemsingel,3034 EA (Oud Crooswijk),1325,60,3,Upholstered,UNIQUE OPPORTUNITY!,11-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,162,Apartment,Existing building,1876,Location type is not available,2,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/1a30b1d7/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-22 20:17:19
https://www.pararius.com/apartment-for-rent/rotterdam/b8284da3/schiedamse-vest,Apartment Schiedamse Vest,3011 BD (Stadsdriehoek),1550,75,2,Furnished,"Fully furnished 2-room flat for rent € 1550,- excl. on the Schiedamse Vest in Rotterdam centre.   ",11-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/b8284da3/rotterdam/rotterdam-wonen/request-details,2022-08-22 20:17:20
https://www.pararius.com/apartment-for-rent/rotterdam/eada33cd/beukelsdijk,Apartment Beukelsdijk,3021 AG (Middelland),1395,75,3,Upholstered,Wonderful 3-room apartment at the Beukelsdijk in het Delfshaven for rent. The accommodation is rented in decorated condition and is situated on the fourth floor. The city centre is reachable within 5 minutes by bike and within 10 minutes by walking. In short distance you can find Central Station.,11-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/eada33cd/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:17:21
https://www.pararius.com/apartment-for-rent/rotterdam/84508b69/schieweg,Apartment Schieweg,3038 BG (Bergpolder),1045,60,2,Upholstered,"For rent: Nice apartment located on the 1st floor at the Schieweg Rotterdam Bergpolder. The apartment has a small balcony, double glazing and a new central heating boiler. The floor is covered with laminate. If you are interested, please indicate clearly what your family situation and financial situation is. The apartment is for rent immediately. Various public transport and stores within a few minutes walking distance.",11-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,On a busy road,1,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/84508b69/rotterdam/vlogmakelaars/request-details,2022-08-22 20:17:22
https://www.pararius.com/apartment-for-rent/rotterdam/5441227d/buitenbassinweg,Apartment Buitenbassinweg 166,3063 TB (De Esch),1015,74,2,Interior is not available,Beautiful apartment for rent in Rotterdam with 1 bedroom in the De Esch district.,11-08-2022,Not available to book,Specifics are not available,Good,207,Apartment,Existing building,1992,On a quiet road,1,1,1,Details of balcony is not available,Not present,Present,Box,No,https://www.pararius.com/contact/5441227d/rotterdam/vb-t-verhuurmakelaars/request-details,2022-08-22 20:17:23
https://www.pararius.com/apartment-for-rent/rotterdam/81860263/marinestraat,Apartment Marinestraat,3071 PB (Noordereiland),1995,137,4,Upholstered,"Have you always wanted to live in a very luxurious renovated apartment (where there is also enough space to create a workspace during the temporary period) with no fewer than 3 bedrooms (1 of which can serve as a workspace), a roof terrace and luxury kitchen and bathroom? Then respond quickly!",11-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,369,Apartment,Existing building,1955,Location type is not available,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/81860263/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-22 20:17:24
https://www.pararius.com/apartment-for-rent/rotterdam/457cab58/sint-jobskade,Apartment Sint-Jobskade,3024 EN (Schiemond),1950,97,4,Upholstered,Lovely upholstered apartment with garden for rent in Rotterdam with 2 bedrooms in the Schiemond district.,11-08-2022,consultation,Specifics are not available,Upkeep is not available,304,Apartment,Existing building,2006,By the water,2,Number of bathrooms is not available,2,Details of balcony is not available,Present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/457cab58/rotterdam/rotsvast-rotterdam/request-details,2022-08-22 20:17:25
https://www.pararius.com/apartment-for-rent/rotterdam/9e0d9764/1e-middellandstraat,Apartment 1e Middellandstraat,3021 BH (Middelland),1275,65,2,Upholstered,"Spacious 2-room apartment at the 1e Middellandstraat in the Delfshaven district for rent. The accommodation is rented in decorated condition and is situated on the third floor. The city centre is reachable in 3 minutes by bike and in 5 minutes by public transport. In short distance you can find several shops, restaurants, supermarket and the tram stop a few steps away.",11-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9e0d9764/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:17:26
https://www.pararius.com/apartment-for-rent/rotterdam/cd8f7e0f/1e-middellandstraat,Apartment 1e Middellandstraat,3021 BH (Middelland),1325,65,3,Upholstered,"Light 3-room apartment at the 1e Middellandstraat in the Delfshaven district for rent. The accommodation is rented in decorated condition and is situated on the first floor. The city centre is reachable in 3 minutes by bike and in 5 minutes by public transport. In short distance you can find several shops, restaurants, supermarket and public transport connections.",11-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/cd8f7e0f/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:17:26
https://www.pararius.com/apartment-for-rent/rotterdam/7b595f83/vierambachtsstraat,Apartment Vierambachtsstraat,3023 AT (Nieuwe Westen),1295,65,3,Upholstered,"Attractive 3-room apartment at the Vierambachtsstraat in the Delfshaven district for rent. The accommodation is rented in decorated condition and is situated on the third floor. The city centre is reachable in 7 minutes by bike and in 9 minutes by public transport. In short distance you can find several shops, restaurants, supermarket and public transport connections. ",11-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/7b595f83/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:17:28
https://www.pararius.com/room-for-rent/rotterdam/92326d35/zuidhoek,Room Zuidhoek,3082 PS (Oud Charlois),450,16,1,Upholstered,"In the cozy neighborhood of Oud-Charlois, this recently renovated student room of approximately 16 m2 is located in an apartment of 77 m2 in total.",10-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Room,Construction type is not available,Constructed year is not available,in a residential area,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/92326d35/rotterdam/max-suites/request-details,2022-08-22 20:17:28
https://www.pararius.com/apartment-for-rent/rotterdam/e593072e/dickensstraat,Apartment Dickensstraat,3076 SB (Lombardijen),945,57,3,Upholstered,Attractively furnished 3 room apartment for rent on the 2nd floor of a 4-storey apartment complex in the green and pleasant district of Lombardijen.,10-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,170,Apartment,Existing building,1962,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/e593072e/rotterdam/max-rental/request-details,2022-08-22 20:17:29
https://www.pararius.com/apartment-for-rent/rotterdam/a60ee8cb/schiehavenkade,Apartment Schiehavenkade,3024 EZ (Schiemond),2895,136,4,Furnished,Amazing fully furnished loft style apartment with 2 bedrooms and an office located in the lovely Lloydskwartier district.,10-08-2022,01-09-2022,Specifics are not available,Good,380,Apartment,Existing building,2007,Location type is not available,2,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a60ee8cb/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-22 20:17:30
https://www.pararius.com/apartment-for-rent/rotterdam/9929a7d4/van-beethovensingel,Apartment Van Beethovensingel 21,3055 JE (Molenlaankwartier),1800,81,3,Upholstered,"FOR RENT: A perfect and modern finished 3-room apartment with a new bathroom, kitchen and toilet located in a green environment, nearby the water with unobstructed view.",10-08-2022,consultation,Specifics are not available,Good,235,Apartment,Existing building,1957,Location type is not available,2,1,1,Present,Present,Present,Inpandig,Yes,https://www.pararius.com/contact/9929a7d4/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:17:31
